id_venda,data_venda,id_cliente,id_produto,id_vendedor,quantidade,preco_unitario,desconto_pct,valor_total,custo_total,lucro_total,margem_lucro_pct,canal_venda
11714,2025-03-27,116,1004,4,10,220.0,0.1,1980.0,1100.0,880.0,44.44,Venda Direta / B2B
11715,2025-03-31,95,1015,8,10,32.0,0.05,304.0,180.0,124.0,40.79,Venda Direta / B2B
11716,2024-06-22,25,1003,3,4,350.0,0.15,1190.0,720.0,470.0,39.5,Venda Direta / B2B
11717,2024-04-12,104,1005,8,9,850.0,0.15,6502.5,4680.0,1822.5,28.03,Website
11718,2025-03-26,127,1002,5,2,2200.0,0.05,4180.0,2900.0,1280.0,30.62,E-commerce
11719,2025-05-09,83,1002,7,14,2200.0,0.05,29260.0,20300.0,8960.0,30.62,Venda Direta / B2B
11720,2025-02-15,126,1018,8,6,95.0,0.0,570.0,270.0,300.0,52.63,Website
11721,2024-06-14,132,1016,2,1,280.0,0.0,280.0,150.0,130.0,46.43,E-commerce
11722,2024-07-26,42,1001,2,1,4500.0,0.1,4050.0,3100.0,950.0,23.46,Website
11723,2025-06-03,10,1004,7,8,220.0,0.15,1496.0,880.0,616.0,41.18,Venda Direta / B2B
11724,2024-10-14,108,1018,7,1,95.0,0.0,95.0,45.0,50.0,52.63,E-commerce
11725,2024-09-08,70,1010,6,3,420.0,0.15,1071.0,720.0,351.0,32.77,E-commerce
11726,2025-01-23,75,1005,4,13,850.0,0.05,10497.5,6760.0,3737.5,35.6,Website
11727,2024-11-04,121,1009,8,1,550.0,0.0,550.0,320.0,230.0,41.82,E-commerce
11728,2024-01-14,3,1016,6,2,280.0,0.0,560.0,300.0,260.0,46.43,Website
11729,2024-10-02,80,1001,4,4,4500.0,0.0,18000.0,12400.0,5600.0,31.11,Website
11730,2024-11-16,25,1011,1,10,12000.0,0.15,102000.0,40000.0,62000.0,60.78,Venda Direta / B2B
11731,2024-01-05,144,1012,4,6,150.0,0.0,900.0,240.0,660.0,73.33,Website
11732,2025-07-23,73,1009,7,3,550.0,0.05,1567.5,960.0,607.5,38.76,E-commerce
11733,2025-01-08,66,1013,4,2,300.0,0.0,600.0,160.0,440.0,73.33,Website
11734,2023-10-27,72,1007,3,5,1200.0,0.0,6000.0,3750.0,2250.0,37.5,Website
11735,2023-11-29,99,1017,6,10,45.0,0.15,382.5,150.0,232.5,60.78,Website
11736,2024-05-07,54,1016,3,1,280.0,0.0,280.0,150.0,130.0,46.43,Venda Direta / B2B
11737,2023-10-10,37,1005,3,8,850.0,0.05,6460.0,4160.0,2300.0,35.6,Venda Direta / B2B
11738,2023-09-18,36,1002,8,7,2200.0,0.1,13860.0,10150.0,3710.0,26.77,Website
11739,2024-06-18,31,1017,4,3,45.0,0.1,121.5,45.0,76.5,62.96,E-commerce
11740,2025-04-02,91,1016,5,3,280.0,0.15,714.0,450.0,264.0,36.97,E-commerce
11741,2023-09-19,43,1007,5,3,1200.0,0.1,3240.0,2250.0,990.0,30.56,Website
11742,2024-11-30,65,1016,2,9,280.0,0.05,2394.0,1350.0,1044.0,43.61,Venda Direta / B2B
11743,2024-01-30,120,1012,6,12,150.0,0.0,1800.0,480.0,1320.0,73.33,Venda Direta / B2B
11744,2025-01-03,98,1007,6,3,1200.0,0.0,3600.0,2250.0,1350.0,37.5,Website
11745,2024-02-18,135,1012,4,1,150.0,0.05,142.5,40.0,102.5,71.93,Website
11746,2024-06-19,65,1012,1,10,150.0,0.0,1500.0,400.0,1100.0,73.33,Venda Direta / B2B
11747,2025-01-21,102,1016,1,12,280.0,0.05,3192.0,1800.0,1392.0,43.61,Website
11748,2024-05-04,147,1002,1,14,2200.0,0.1,27720.0,20300.0,7420.0,26.77,Website
11749,2025-11-16,126,1015,3,8,32.0,0.15,217.6,144.0,73.6,33.82,Website
11750,2025-04-22,95,1002,1,10,2200.0,0.0,22000.0,14500.0,7500.0,34.09,Website
11751,2025-02-23,34,1006,2,7,650.0,0.0,4550.0,2730.0,1820.0,40.0,Venda Direta / B2B
11752,2024-09-14,81,1002,2,14,2200.0,0.05,29260.0,20300.0,8960.0,30.62,Website
11753,2025-10-06,5,1007,6,14,1200.0,0.05,15960.0,10500.0,5460.0,34.21,Website
11754,2025-06-25,94,1006,1,11,650.0,0.1,6435.0,4290.0,2145.0,33.33,Venda Direta / B2B
11755,2025-05-11,17,1002,4,14,2200.0,0.0,30800.0,20300.0,10500.0,34.09,Website
11756,2025-03-08,45,1003,8,1,350.0,0.15,297.5,180.0,117.5,39.5,E-commerce
11757,2024-02-21,105,1017,3,11,45.0,0.0,495.0,165.0,330.0,66.67,Website
11758,2024-06-05,90,1018,2,6,95.0,0.15,484.5,270.0,214.5,44.27,Venda Direta / B2B
11759,2025-05-10,145,1003,8,2,350.0,0.0,700.0,360.0,340.0,48.57,Venda Direta / B2B
11760,2024-02-04,48,1003,6,10,350.0,0.0,3500.0,1800.0,1700.0,48.57,Website
11761,2025-03-29,56,1001,6,8,4500.0,0.0,36000.0,24800.0,11200.0,31.11,Venda Direta / B2B
11762,2024-06-02,34,1007,5,1,1200.0,0.05,1140.0,750.0,390.0,34.21,Venda Direta / B2B
11763,2024-01-30,145,1005,6,7,850.0,0.0,5950.0,3640.0,2310.0,38.82,Venda Direta / B2B
11764,2024-05-03,46,1007,5,5,1200.0,0.1,5400.0,3750.0,1650.0,30.56,Website
11765,2024-04-25,91,1016,6,2,280.0,0.0,560.0,300.0,260.0,46.43,E-commerce
11766,2023-06-29,40,1013,4,12,300.0,0.05,3420.0,960.0,2460.0,71.93,Venda Direta / B2B
11767,2025-01-21,54,1010,6,12,420.0,0.15,4284.0,2880.0,1404.0,32.77,Website
11768,2025-05-06,24,1009,4,2,550.0,0.1,990.0,640.0,350.0,35.35,Website
11769,2024-04-22,133,1004,3,8,220.0,0.1,1584.0,880.0,704.0,44.44,Venda Direta / B2B
11770,2024-12-16,145,1012,7,11,150.0,0.0,1650.0,440.0,1210.0,73.33,Website
11771,2024-06-14,92,1004,1,3,220.0,0.1,594.0,330.0,264.0,44.44,Venda Direta / B2B
11772,2024-06-24,48,1004,6,5,220.0,0.1,990.0,550.0,440.0,44.44,Venda Direta / B2B
11773,2024-11-21,113,1001,8,3,4500.0,0.1,12150.0,9300.0,2850.0,23.46,E-commerce
11774,2024-10-05,65,1008,6,10,2800.0,0.1,25200.0,18000.0,7200.0,28.57,Venda Direta / B2B
11775,2025-02-08,11,1010,4,3,420.0,0.1,1134.0,720.0,414.0,36.51,Website
11776,2024-09-01,148,1009,7,10,550.0,0.0,5500.0,3200.0,2300.0,41.82,Venda Direta / B2B
11777,2024-10-30,135,1010,4,10,420.0,0.0,4200.0,2400.0,1800.0,42.86,Venda Direta / B2B
11778,2025-01-31,24,1002,5,1,2200.0,0.1,1980.0,1450.0,530.0,26.77,E-commerce
11779,2024-08-11,1,1015,3,1,32.0,0.05,30.4,18.0,12.4,40.79,Website
11780,2024-06-02,61,1006,4,7,650.0,0.0,4550.0,2730.0,1820.0,40.0,Venda Direta / B2B
11781,2024-01-02,96,1018,1,8,95.0,0.05,722.0,360.0,362.0,50.14,Venda Direta / B2B
11782,2023-10-23,101,1018,4,15,95.0,0.1,1282.5,675.0,607.5,47.37,Venda Direta / B2B
11783,2025-05-07,25,1008,7,3,2800.0,0.0,8400.0,5400.0,3000.0,35.71,Venda Direta / B2B
11784,2024-08-13,73,1011,7,3,12000.0,0.15,30600.0,12000.0,18600.0,60.78,E-commerce
11785,2023-09-08,7,1016,4,15,280.0,0.0,4200.0,2250.0,1950.0,46.43,Website
11786,2025-03-30,93,1012,6,9,150.0,0.15,1147.5,360.0,787.5,68.63,Venda Direta / B2B
11787,2024-12-24,20,1013,4,3,300.0,0.0,900.0,240.0,660.0,73.33,Venda Direta / B2B
11788,2023-07-16,112,1010,2,2,420.0,0.0,840.0,480.0,360.0,42.86,E-commerce
11789,2024-09-01,80,1010,7,11,420.0,0.0,4620.0,2640.0,1980.0,42.86,Venda Direta / B2B
11790,2024-04-22,46,1014,3,7,280.0,0.15,1666.0,630.0,1036.0,62.18,Website
11791,2025-05-09,22,1015,6,11,32.0,0.0,352.0,198.0,154.0,43.75,Website
11792,2025-01-26,4,1013,3,6,300.0,0.15,1530.0,480.0,1050.0,68.63,Venda Direta / B2B
11793,2024-10-27,3,1015,8,3,32.0,0.1,86.4,54.0,32.4,37.5,E-commerce
11794,2025-04-01,109,1010,5,3,420.0,0.15,1071.0,720.0,351.0,32.77,Website
11795,2025-04-22,129,1015,6,2,32.0,0.15,54.4,36.0,18.4,33.82,E-commerce
11796,2025-09-15,46,1004,7,9,220.0,0.0,1980.0,990.0,990.0,50.0,Venda Direta / B2B
11797,2023-12-29,67,1011,4,9,12000.0,0.1,97200.0,36000.0,61200.0,62.96,Website
11798,2024-09-08,73,1015,1,1,32.0,0.1,28.8,18.0,10.8,37.5,E-commerce
11799,2024-07-20,65,1012,7,6,150.0,0.05,855.0,240.0,615.0,71.93,Website
11800,2025-03-29,139,1001,5,3,4500.0,0.05,12825.0,9300.0,3525.0,27.49,Venda Direta / B2B
11801,2024-08-26,84,1015,5,11,32.0,0.15,299.2,198.0,101.2,33.82,Venda Direta / B2B
11802,2023-11-09,137,1002,7,4,2200.0,0.0,8800.0,5800.0,3000.0,34.09,Venda Direta / B2B
11803,2024-11-14,38,1005,8,7,850.0,0.05,5652.5,3640.0,2012.5,35.6,Venda Direta / B2B
11804,2025-09-15,135,1008,8,1,2800.0,0.05,2660.0,1800.0,860.0,32.33,Venda Direta / B2B
11805,2024-07-24,26,1005,7,3,850.0,0.05,2422.5,1560.0,862.5,35.6,Website
11806,2025-07-22,109,1010,7,1,420.0,0.05,399.0,240.0,159.0,39.85,Website
11807,2025-03-04,111,1003,2,1,350.0,0.05,332.5,180.0,152.5,45.86,E-commerce
11808,2025-01-03,63,1018,1,6,95.0,0.1,513.0,270.0,243.0,47.37,Website
11809,2024-03-09,71,1014,3,5,280.0,0.0,1400.0,450.0,950.0,67.86,Website
11810,2024-12-27,73,1006,5,1,650.0,0.0,650.0,390.0,260.0,40.0,E-commerce
11811,2023-05-08,34,1014,5,5,280.0,0.15,1190.0,450.0,740.0,62.18,Venda Direta / B2B
11812,2025-04-11,25,1011,4,4,12000.0,0.05,45600.0,16000.0,29600.0,64.91,Venda Direta / B2B
11813,2024-03-15,118,1010,7,11,420.0,0.05,4389.0,2640.0,1749.0,39.85,Website
11814,2024-11-18,143,1016,1,6,280.0,0.05,1596.0,900.0,696.0,43.61,Venda Direta / B2B
11815,2024-07-03,39,1015,8,14,32.0,0.1,403.2,252.0,151.2,37.5,Website
11816,2024-03-04,100,1006,5,2,650.0,0.15,1105.0,780.0,325.0,29.41,Website
11817,2025-09-09,144,1016,6,2,280.0,0.15,476.0,300.0,176.0,36.97,Venda Direta / B2B
11818,2024-07-21,81,1010,8,11,420.0,0.0,4620.0,2640.0,1980.0,42.86,Venda Direta / B2B
11819,2024-01-04,91,1006,7,2,650.0,0.05,1235.0,780.0,455.0,36.84,Website
11820,2024-11-28,61,1016,7,15,280.0,0.0,4200.0,2250.0,1950.0,46.43,Website
11821,2024-07-28,25,1004,7,4,220.0,0.0,880.0,440.0,440.0,50.0,Venda Direta / B2B
11822,2024-12-06,41,1006,7,9,650.0,0.05,5557.5,3510.0,2047.5,36.84,Venda Direta / B2B
11823,2025-03-20,72,1014,6,13,280.0,0.0,3640.0,1170.0,2470.0,67.86,Venda Direta / B2B
11824,2025-01-31,129,1011,7,1,12000.0,0.1,10800.0,4000.0,6800.0,62.96,E-commerce
11825,2025-03-23,116,1010,3,15,420.0,0.1,5670.0,3600.0,2070.0,36.51,Venda Direta / B2B
11826,2024-05-16,86,1018,8,3,95.0,0.0,285.0,135.0,150.0,52.63,Website
11827,2024-08-01,108,1014,7,1,280.0,0.15,238.0,90.0,148.0,62.18,Website
11828,2024-03-18,21,1017,7,1,45.0,0.15,38.25,15.0,23.25,60.78,Venda Direta / B2B
11829,2024-04-12,24,1016,6,1,280.0,0.15,238.0,150.0,88.0,36.97,E-commerce
11830,2024-10-30,42,1007,8,2,1200.0,0.0,2400.0,1500.0,900.0,37.5,Website
11831,2024-10-04,83,1007,3,5,1200.0,0.0,6000.0,3750.0,2250.0,37.5,Venda Direta / B2B
11832,2024-03-01,118,1015,4,11,32.0,0.1,316.8,198.0,118.8,37.5,Website
11833,2025-10-21,119,1006,2,3,650.0,0.0,1950.0,1170.0,780.0,40.0,E-commerce
11834,2024-04-07,2,1003,1,11,350.0,0.1,3465.0,1980.0,1485.0,42.86,Website
11835,2025-06-01,99,1016,2,13,280.0,0.05,3458.0,1950.0,1508.0,43.61,Venda Direta / B2B
11836,2025-06-13,31,1018,1,2,95.0,0.0,190.0,90.0,100.0,52.63,E-commerce
11837,2024-05-20,11,1013,6,2,300.0,0.1,540.0,160.0,380.0,70.37,E-commerce
11838,2025-04-10,38,1004,5,13,220.0,0.0,2860.0,1430.0,1430.0,50.0,Website
11839,2025-03-04,106,1012,6,1,150.0,0.1,135.0,40.0,95.0,70.37,Website
11840,2024-03-04,85,1004,2,8,220.0,0.1,1584.0,880.0,704.0,44.44,Website
11841,2025-03-21,88,1009,5,3,550.0,0.05,1567.5,960.0,607.5,38.76,E-commerce
11842,2025-04-10,146,1009,5,10,550.0,0.0,5500.0,3200.0,2300.0,41.82,Venda Direta / B2B
11843,2023-12-26,7,1010,4,15,420.0,0.15,5355.0,3600.0,1755.0,32.77,Venda Direta / B2B
11844,2024-07-16,79,1010,3,3,420.0,0.1,1134.0,720.0,414.0,36.51,E-commerce
11845,2025-02-28,40,1010,3,3,420.0,0.05,1197.0,720.0,477.0,39.85,Website
11846,2025-05-26,59,1009,1,14,550.0,0.15,6545.0,4480.0,2065.0,31.55,Venda Direta / B2B
11847,2024-05-29,67,1001,6,12,4500.0,0.15,45900.0,37200.0,8700.0,18.95,Website
11848,2024-08-18,89,1006,3,10,650.0,0.05,6175.0,3900.0,2275.0,36.84,Website
11849,2024-11-06,125,1013,3,14,300.0,0.1,3780.0,1120.0,2660.0,70.37,Website
11850,2024-01-27,4,1013,2,6,300.0,0.05,1710.0,480.0,1230.0,71.93,Venda Direta / B2B
11851,2024-02-29,72,1005,2,11,850.0,0.05,8882.5,5720.0,3162.5,35.6,Venda Direta / B2B
11852,2024-10-21,135,1001,4,12,4500.0,0.05,51300.0,37200.0,14100.0,27.49,Venda Direta / B2B
11853,2025-01-31,26,1013,6,3,300.0,0.05,855.0,240.0,615.0,71.93,Website
11854,2024-11-26,138,1018,2,13,95.0,0.1,1111.5,585.0,526.5,47.37,Venda Direta / B2B
11855,2024-12-04,63,1008,5,13,2800.0,0.0,36400.0,23400.0,13000.0,35.71,Website
11856,2025-02-15,59,1008,8,3,2800.0,0.15,7140.0,5400.0,1740.0,24.37,Venda Direta / B2B
11857,2024-04-26,24,1009,4,3,550.0,0.0,1650.0,960.0,690.0,41.82,Website
11858,2024-11-06,54,1002,4,4,2200.0,0.15,7480.0,5800.0,1680.0,22.46,Website
11859,2024-10-07,138,1004,1,6,220.0,0.0,1320.0,660.0,660.0,50.0,Website
11860,2024-02-19,114,1004,2,8,220.0,0.0,1760.0,880.0,880.0,50.0,Venda Direta / B2B
11861,2024-11-19,125,1007,5,10,1200.0,0.15,10200.0,7500.0,2700.0,26.47,Venda Direta / B2B
11862,2024-09-04,114,1004,4,10,220.0,0.15,1870.0,1100.0,770.0,41.18,Website
11863,2025-03-23,65,1001,7,10,4500.0,0.1,40500.0,31000.0,9500.0,23.46,Venda Direta / B2B
11864,2025-01-12,130,1011,8,9,12000.0,0.05,102600.0,36000.0,66600.0,64.91,Venda Direta / B2B
11865,2024-04-25,64,1018,6,5,95.0,0.15,403.75,225.0,178.75,44.27,Website
11866,2024-10-24,29,1015,3,8,32.0,0.05,243.2,144.0,99.2,40.79,Venda Direta / B2B
11867,2025-06-21,121,1017,8,1,45.0,0.0,45.0,15.0,30.0,66.67,Website
11868,2025-03-25,25,1010,8,6,420.0,0.15,2142.0,1440.0,702.0,32.77,Website
11869,2025-05-01,28,1007,4,4,1200.0,0.15,4080.0,3000.0,1080.0,26.47,Venda Direta / B2B
11870,2024-05-31,121,1017,2,3,45.0,0.15,114.75,45.0,69.75,60.78,E-commerce
11871,2024-03-04,83,1005,3,4,850.0,0.0,3400.0,2080.0,1320.0,38.82,Venda Direta / B2B
11872,2025-05-21,84,1006,8,11,650.0,0.1,6435.0,4290.0,2145.0,33.33,Website
11873,2025-04-05,59,1009,5,8,550.0,0.05,4180.0,2560.0,1620.0,38.76,Venda Direta / B2B
11874,2023-12-22,91,1011,6,2,12000.0,0.1,21600.0,8000.0,13600.0,62.96,E-commerce
11875,2024-12-02,2,1014,7,1,280.0,0.05,266.0,90.0,176.0,66.17,Venda Direta / B2B
11876,2025-01-20,117,1005,5,1,850.0,0.0,850.0,520.0,330.0,38.82,Website
11877,2024-03-02,76,1009,6,1,550.0,0.1,495.0,320.0,175.0,35.35,Venda Direta / B2B
11878,2025-04-12,143,1011,4,13,12000.0,0.15,132600.0,52000.0,80600.0,60.78,Venda Direta / B2B
11879,2024-10-24,28,1009,2,4,550.0,0.05,2090.0,1280.0,810.0,38.76,Venda Direta / B2B
11880,2025-03-05,12,1016,7,3,280.0,0.0,840.0,450.0,390.0,46.43,E-commerce
11881,2024-05-09,16,1013,2,1,300.0,0.05,285.0,80.0,205.0,71.93,Website
11882,2024-05-05,113,1012,5,1,150.0,0.0,150.0,40.0,110.0,73.33,E-commerce
11883,2025-06-11,84,1003,7,14,350.0,0.0,4900.0,2520.0,2380.0,48.57,Venda Direta / B2B
11884,2024-12-18,144,1007,2,8,1200.0,0.05,9120.0,6000.0,3120.0,34.21,Venda Direta / B2B
11885,2024-12-08,143,1009,5,12,550.0,0.0,6600.0,3840.0,2760.0,41.82,Venda Direta / B2B
11886,2025-04-01,81,1003,6,15,350.0,0.0,5250.0,2700.0,2550.0,48.57,Venda Direta / B2B
11887,2024-02-05,59,1015,8,6,32.0,0.0,192.0,108.0,84.0,43.75,Venda Direta / B2B
11888,2025-02-08,66,1009,1,3,550.0,0.1,1485.0,960.0,525.0,35.35,Venda Direta / B2B
11889,2024-09-02,13,1016,1,3,280.0,0.0,840.0,450.0,390.0,46.43,E-commerce
11890,2024-12-03,130,1002,6,13,2200.0,0.1,25740.0,18850.0,6890.0,26.77,Website
11891,2024-05-11,18,1011,2,3,12000.0,0.15,30600.0,12000.0,18600.0,60.78,Website
11892,2025-04-06,41,1018,2,10,95.0,0.15,807.5,450.0,357.5,44.27,Venda Direta / B2B
11893,2025-01-23,19,1007,7,2,1200.0,0.1,2160.0,1500.0,660.0,30.56,E-commerce
11894,2025-06-18,85,1005,2,3,850.0,0.15,2167.5,1560.0,607.5,28.03,Website
11895,2024-06-28,111,1017,1,2,45.0,0.0,90.0,30.0,60.0,66.67,E-commerce
11896,2025-01-07,5,1013,1,4,300.0,0.1,1080.0,320.0,760.0,70.37,Venda Direta / B2B
11897,2023-12-29,150,1008,6,3,2800.0,0.0,8400.0,5400.0,3000.0,35.71,E-commerce
11898,2025-03-31,148,1012,3,4,150.0,0.0,600.0,160.0,440.0,73.33,Venda Direta / B2B
11899,2024-06-02,7,1004,1,13,220.0,0.15,2431.0,1430.0,1001.0,41.18,Venda Direta / B2B
11900,2024-07-05,84,1003,6,15,350.0,0.0,5250.0,2700.0,2550.0,48.57,Venda Direta / B2B
11901,2024-02-24,109,1006,5,1,650.0,0.05,617.5,390.0,227.5,36.84,Website
11902,2023-06-04,32,1015,7,1,32.0,0.0,32.0,18.0,14.0,43.75,Venda Direta / B2B
11903,2024-07-30,113,1015,7,1,32.0,0.1,28.8,18.0,10.8,37.5,Website
11904,2024-12-18,24,1004,3,3,220.0,0.0,660.0,330.0,330.0,50.0,Website
11905,2025-03-23,126,1004,6,12,220.0,0.1,2376.0,1320.0,1056.0,44.44,Venda Direta / B2B
11906,2024-02-13,130,1003,6,8,350.0,0.15,2380.0,1440.0,940.0,39.5,Venda Direta / B2B
11907,2023-11-09,5,1015,1,7,32.0,0.1,201.6,126.0,75.6,37.5,Venda Direta / B2B
11908,2025-08-31,91,1004,6,2,220.0,0.1,396.0,220.0,176.0,44.44,Website
11909,2025-08-11,59,1010,2,11,420.0,0.1,4158.0,2640.0,1518.0,36.51,Website
11910,2025-06-07,71,1001,6,1,4500.0,0.0,4500.0,3100.0,1400.0,31.11,Venda Direta / B2B
11911,2024-01-29,33,1001,3,1,4500.0,0.0,4500.0,3100.0,1400.0,31.11,E-commerce
11912,2023-08-20,76,1007,6,10,1200.0,0.0,12000.0,7500.0,4500.0,37.5,Venda Direta / B2B
11913,2024-08-28,133,1006,3,12,650.0,0.0,7800.0,4680.0,3120.0,40.0,Website
11914,2024-07-18,42,1004,1,2,220.0,0.05,418.0,220.0,198.0,47.37,Website
11915,2024-08-16,68,1012,6,1,150.0,0.05,142.5,40.0,102.5,71.93,Website
11916,2023-06-07,9,1016,3,15,280.0,0.0,4200.0,2250.0,1950.0,46.43,Venda Direta / B2B
11917,2024-11-17,44,1017,3,1,45.0,0.05,42.75,15.0,27.75,64.91,Website
11918,2025-06-25,108,1003,2,1,350.0,0.1,315.0,180.0,135.0,42.86,E-commerce
11919,2025-10-06,113,1018,3,3,95.0,0.05,270.75,135.0,135.75,50.14,Website
11920,2024-10-06,33,1009,6,3,550.0,0.15,1402.5,960.0,442.5,31.55,E-commerce
11921,2025-02-02,123,1004,8,12,220.0,0.0,2640.0,1320.0,1320.0,50.0,Website
11922,2023-11-28,34,1017,3,4,45.0,0.0,180.0,60.0,120.0,66.67,Website
11923,2025-03-16,73,1013,2,1,300.0,0.05,285.0,80.0,205.0,71.93,Website
11924,2024-02-06,85,1010,8,11,420.0,0.15,3927.0,2640.0,1287.0,32.77,Website
11925,2024-11-02,34,1009,6,7,550.0,0.0,3850.0,2240.0,1610.0,41.82,Venda Direta / B2B
11926,2024-12-12,99,1002,1,13,2200.0,0.0,28600.0,18850.0,9750.0,34.09,Venda Direta / B2B
11927,2023-04-22,61,1002,3,7,2200.0,0.0,15400.0,10150.0,5250.0,34.09,Venda Direta / B2B
11928,2024-12-07,89,1016,4,11,280.0,0.1,2772.0,1650.0,1122.0,40.48,Website
11929,2024-09-20,117,1007,5,9,1200.0,0.0,10800.0,6750.0,4050.0,37.5,Venda Direta / B2B
11930,2025-03-17,87,1017,6,15,45.0,0.05,641.25,225.0,416.25,64.91,Venda Direta / B2B
11931,2024-06-29,141,1016,8,11,280.0,0.05,2926.0,1650.0,1276.0,43.61,Venda Direta / B2B
11932,2025-03-27,17,1009,6,7,550.0,0.0,3850.0,2240.0,1610.0,41.82,Website
11933,2025-09-04,25,1005,4,8,850.0,0.0,6800.0,4160.0,2640.0,38.82,Venda Direta / B2B
11934,2024-11-24,33,1010,6,2,420.0,0.1,756.0,480.0,276.0,36.51,E-commerce
11935,2024-11-26,130,1003,3,7,350.0,0.0,2450.0,1260.0,1190.0,48.57,Website
11936,2023-12-18,5,1008,4,12,2800.0,0.05,31920.0,21600.0,10320.0,32.33,Website
11937,2024-11-08,145,1005,1,13,850.0,0.05,10497.5,6760.0,3737.5,35.6,Website
11938,2024-11-17,43,1017,6,1,45.0,0.0,45.0,15.0,30.0,66.67,Website
11939,2025-01-14,39,1008,7,14,2800.0,0.05,37240.0,25200.0,12040.0,32.33,Venda Direta / B2B
11940,2023-07-26,76,1013,7,15,300.0,0.1,4050.0,1200.0,2850.0,70.37,Website
11941,2025-06-22,83,1015,3,12,32.0,0.0,384.0,216.0,168.0,43.75,Venda Direta / B2B
11942,2023-09-13,80,1018,4,15,95.0,0.15,1211.25,675.0,536.25,44.27,Website
11943,2024-12-21,16,1003,7,3,350.0,0.1,945.0,540.0,405.0,42.86,Venda Direta / B2B
11944,2025-05-01,101,1008,3,11,2800.0,0.1,27720.0,19800.0,7920.0,28.57,Venda Direta / B2B
11945,2024-12-19,90,1008,2,4,2800.0,0.0,11200.0,7200.0,4000.0,35.71,Venda Direta / B2B
11946,2025-06-21,150,1004,3,1,220.0,0.0,220.0,110.0,110.0,50.0,E-commerce
11947,2025-02-05,3,1011,2,3,12000.0,0.15,30600.0,12000.0,18600.0,60.78,E-commerce
11948,2023-10-27,60,1016,8,5,280.0,0.15,1190.0,750.0,440.0,36.97,Venda Direta / B2B
11949,2025-03-16,40,1015,2,15,32.0,0.05,456.0,270.0,186.0,40.79,Website
11950,2025-06-07,98,1002,5,2,2200.0,0.1,3960.0,2900.0,1060.0,26.77,Website
11951,2024-09-01,125,1006,5,4,650.0,0.0,2600.0,1560.0,1040.0,40.0,Website
11952,2023-10-06,62,1012,8,3,150.0,0.1,405.0,120.0,285.0,70.37,E-commerce
11953,2023-08-11,72,1004,5,15,220.0,0.15,2805.0,1650.0,1155.0,41.18,Venda Direta / B2B
11954,2024-06-19,92,1009,2,1,550.0,0.1,495.0,320.0,175.0,35.35,Venda Direta / B2B
11955,2024-04-05,57,1016,7,3,280.0,0.0,840.0,450.0,390.0,46.43,E-commerce
11956,2025-11-16,144,1016,7,10,280.0,0.1,2520.0,1500.0,1020.0,40.48,Website
11957,2023-07-11,26,1004,2,1,220.0,0.05,209.0,110.0,99.0,47.37,Website
11958,2024-12-12,101,1014,1,6,280.0,0.1,1512.0,540.0,972.0,64.29,Website
11959,2025-05-21,10,1017,7,14,45.0,0.1,567.0,210.0,357.0,62.96,Website
11960,2025-02-03,56,1001,3,1,4500.0,0.05,4275.0,3100.0,1175.0,27.49,Website
11961,2023-10-21,8,1014,8,2,280.0,0.05,532.0,180.0,352.0,66.17,E-commerce
11962,2024-07-08,71,1008,8,13,2800.0,0.05,34580.0,23400.0,11180.0,32.33,Venda Direta / B2B
11963,2024-09-24,42,1009,4,3,550.0,0.1,1485.0,960.0,525.0,35.35,E-commerce
11964,2025-03-22,128,1006,2,6,650.0,0.15,3315.0,2340.0,975.0,29.41,Venda Direta / B2B
11965,2024-11-16,82,1008,5,1,2800.0,0.1,2520.0,1800.0,720.0,28.57,Website
11966,2024-06-06,48,1016,7,4,280.0,0.1,1008.0,600.0,408.0,40.48,Venda Direta / B2B
11967,2024-07-07,93,1015,3,3,32.0,0.0,96.0,54.0,42.0,43.75,Venda Direta / B2B
11968,2023-11-08,130,1010,5,13,420.0,0.15,4641.0,3120.0,1521.0,32.77,Website
11969,2024-01-30,51,1003,2,2,350.0,0.15,595.0,360.0,235.0,39.5,Website
11970,2025-07-10,68,1013,3,3,300.0,0.15,765.0,240.0,525.0,68.63,E-commerce
11971,2024-07-09,99,1005,2,14,850.0,0.05,11305.0,7280.0,4025.0,35.6,Website
11972,2025-01-01,83,1003,4,8,350.0,0.0,2800.0,1440.0,1360.0,48.57,Venda Direta / B2B
11973,2024-11-22,7,1009,8,4,550.0,0.0,2200.0,1280.0,920.0,41.82,Website
11974,2024-04-07,113,1008,4,1,2800.0,0.05,2660.0,1800.0,860.0,32.33,Website
11975,2024-04-06,124,1001,8,7,4500.0,0.15,26775.0,21700.0,5075.0,18.95,Website
11976,2025-11-23,106,1007,3,3,1200.0,0.15,3060.0,2250.0,810.0,26.47,E-commerce
11977,2025-06-17,67,1013,6,13,300.0,0.1,3510.0,1040.0,2470.0,70.37,Venda Direta / B2B
11978,2024-07-22,82,1008,6,1,2800.0,0.05,2660.0,1800.0,860.0,32.33,Website
11979,2025-05-27,138,1008,3,2,2800.0,0.1,5040.0,3600.0,1440.0,28.57,Website
11980,2024-11-14,59,1004,6,12,220.0,0.15,2244.0,1320.0,924.0,41.18,Website
11981,2025-04-30,120,1008,5,10,2800.0,0.1,25200.0,18000.0,7200.0,28.57,Venda Direta / B2B
11982,2025-01-05,112,1016,2,1,280.0,0.15,238.0,150.0,88.0,36.97,Website
